gr;2;74;1211;78;0.06441;0.34100;0.34100;26.59800
ph;1;24;4;3;0.75000;0.81137;0.81137;2.43411
ph;1;25;19;17;0.89474;0.89303;0.89303;15.18151
ph;1;26;56;51;0.91071;0.76325;0.74409;38.92575
ph;1;27;135;128;0.94815;0.89208;0.86476;114.18624
ph;1;28;199;189;0.94975;0.90654;0.86216;171.33606
ph;1;29;245;238;0.97143;0.91979;0.88704;218.91002
ph;1;30;315;303;0.96190;0.96421;0.91345;292.15563
ph;1;31;374;367;0.98128;0.94332;0.87521;346.19844
ph;1;32;339;329;0.97050;0.95708;0.89323;314.87932
ph;1;33;400;383;0.95750;0.95010;0.88050;363.88830
ph;1;34;315;304;0.96508;0.95313;0.87498;289.75152
ph;1;35;350;336;0.96000;0.94215;0.86261;316.56240
ph;1;36;373;357;0.95710;0.94380;0.88091;336.93660
ph;1;37;352;337;0.95739;0.96436;0.89890;324.98932
ph;1;38;343;327;0.95335;0.97621;0.88041;319.22067
ph;1;39;331;318;0.96073;0.94490;0.89091;300.47820
ph;1;40;356;342;0.96067;0.95491;0.90486;326.57922
ph;1;41;366;350;0.95628;0.97327;0.92192;340.64450
ph;1;42;324;309;0.95370;0.95142;0.88567;293.98878
ph;1;43;386;374;0.96891;0.95063;0.91053;355.53562
ph;1;44;367;343;0.93460;0.97239;0.92808;333.52977
ph;1;45;351;334;0.95157;0.94557;0.89283;315.82038
ph;1;46;384;368;0.95833;0.96208;0.90523;354.04544
ph;1;47;345;336;0.97391;0.95044;0.91808;319.34784
ph;1;48;399;378;0.94737;0.97165;0.93735;367.28370
ph;1;49;379;363;0.95778;0.96917;0.92155;351.80871
ph;1;50;400;384;0.96000;0.96144;0.91888;369.19296
ph;1;51;370;353;0.95405;0.96399;0.92642;340.28847
ph;1;52;399;382;0.95739;0.96608;0.91508;369.04256
ph;1;53;384;364;0.94792;0.95982;0.92930;349.37448
ph;1;54;395;372;0.94177;0.95395;0.89885;354.86940
ph;1;55;353;324;0.91785;0.96807;0.92770;313.65468
ph;1;56;366;348;0.95082;0.96536;0.92545;335.94528
ph;1;57;351;334;0.95157;0.97086;0.92702;324.26724
ph;1;58;312;288;0.92308;0.94973;0.91610;273.52224
ph;1;59;340;316;0.92941;0.93488;0.90450;295.42208
ph;1;60;310;281;0.90645;0.95185;0.91698;267.46985
ph;1;61;266;235;0.88346;0.93929;0.89510;220.73315
ph;1;62;317;278;0.87697;0.93843;0.87391;260.88354
ph;1;63;324;241;0.74383;0.93220;0.89957;224.66020
ph;1;64;340;256;0.75294;0.92195;0.89075;236.01920
ph;1;65;391;263;0.67263;0.88783;0.83186;233.49929
ph;1;66;421;247;0.58670;0.86269;0.84457;213.08443
ph;1;67;507;229;0.45168;0.81133;0.78630;185.79457
ph;1;68;611;223;0.36498;0.74103;0.72381;165.24969
ph;1;69;616;219;0.35552;0.64302;0.62369;140.82138
ph;1;70;674;187;0.27745;0.53819;0.53819;100.64153
ph;1;71;592;121;0.20439;0.52819;0.52819;63.91099
ph;1;72;591;134;0.22673;0.53692;0.53692;71.94728
ph;1;73;529;95;0.17958;0.42769;0.42769;40.63055
ph;1;74;510;79;0.15490;0.49518;0.49518;39.11922
ph;2;24;11;10;0.90909;0.65805;0.65805;6.58050
ph;2;25;50;47;0.94000;0.73999;0.69744;34.77953
ph;2;26;99;93;0.93939;0.85402;0.81915;79.42386
ph;2;27;185;172;0.92973;0.91035;0.81476;156.58020
ph;2;28;240;226;0.94167;0.92896;0.83807;209.94496
ph;2;29;325;305;0.93846;0.92189;0.80365;281.17645
ph;2;30;420;397;0.94524;0.92591;0.75973;367.58627
ph;2;31;454;431;0.94934;0.92636;0.76130;399.26116
ph;2;32;486;462;0.95062;0.92725;0.74355;428.38950
ph;2;33;507;477;0.94083;0.93538;0.74081;446.17626
ph;2;34;503;472;0.93837;0.93960;0.78652;443.49120
ph;2;35;480;457;0.95208;0.94146;0.76237;430.24722
ph;2;36;500;483;0.96600;0.92994;0.81088;449.16102
ph;2;37;509;480;0.94303;0.91883;0.79024;441.03840
ph;2;38;550;516;0.93818;0.95394;0.84908;492.23304
ph;2;39;547;519;0.94881;0.93268;0.83479;484.06092
ph;2;40;557;540;0.96948;0.94042;0.85267;507.82680
ph;2;41;505;483;0.95644;0.94219;0.86919;455.07777
ph;2;42;566;536;0.94700;0.93456;0.86825;500.92416
ph;2;43;558;529;0.94803;0.94270;0.88306;498.68830
ph;2;44;560;533;0.95179;0.93478;0.85329;498.23774
ph;2;45;557;530;0.95153;0.93142;0.87506;493.65260
ph;2;46;667;636;0.95352;0.93541;0.87521;594.92076
ph;2;47;673;636;0.94502;0.94365;0.88957;600.16140
ph;2;48;735;701;0.95374;0.94087;0.88704;659.54987
ph;2;49;749;716;0.95594;0.95352;0.89928;682.72032
ph;2;50;730;696;0.95342;0.93983;0.87629;654.12168
ph;2;51;714;670;0.93838;0.94498;0.87799;633.13660
ph;2;52;752;707;0.94016;0.94651;0.89987;669.18257
ph;2;53;647;612;0.94590;0.93587;0.88065;572.75244
ph;2;54;570;530;0.92982;0.93570;0.87947;495.92100
ph;2;55;581;533;0.91738;0.92960;0.88266;495.47680
