Kjønn,Alder,Antall,Årsverk,År,Utdanning
1,74,421.0,279.96576,2031,gr
1,75,491.0,277.8993,2031,gr
1,76,491.0,220.95998999999998,2031,gr
1,77,549.0,186.23940000000002,2031,gr
1,78,639.0,158.49990000000003,2031,gr
1,79,687.0,127.82430000000001,2031,gr
1,80,763.0,114.45588000000001,2031,gr
1,81,712.0,83.69042,2031,gr
1,82,647.0,69.61381,2031,gr
1,83,550.0,48.87732999999999,2031,gr
1,84,632.0,54.18665,2031,gr
1,85,656.0,40.66326,2031,gr
2,34,1214.674162848079,0.0667,2031,gr
2,35,1212.5640747268244,247.77272,2031,gr
2,36,1300.2182164258022,632.01804,2031,gr
2,37,1288.7230736693693,840.2044999999999,2031,gr
2,38,1307.180810715545,966.88692,2031,gr
2,39,1367.1159675713789,1056.97872,2031,gr
2,40,1290.0845259076495,1022.3477700000001,2031,gr
2,41,1300.9843214663383,1070.41738,2031,gr
2,42,1247.986281283046,1008.3436800000001,2031,gr
2,43,1182.677828692281,979.49924,2031,gr
2,44,1073.7131899894257,883.41492,2031,gr
2,45,950.1964892492067,773.8062500000001,2031,gr
2,46,1078.8526753612973,909.33632,2031,gr
2,47,1056.715149806133,884.7273600000001,2031,gr
2,48,1042.8192738808598,880.51922,2031,gr
2,49,1048.9233979555868,893.4205499999999,2031,gr
2,50,1147.717109622841,971.22625,2031,gr
2,51,1099.510821290095,938.63256,2031,gr
2,52,1110.8212336975675,931.8688999999999,2031,gr
2,53,1210.304532957349,1040.7537,2031,gr
2,54,1186.5461825872399,1012.28778,2031,gr
2,55,1227.20236869933,1074.24904,2031,gr
2,56,1204.6169051815295,1045.76533,2031,gr
2,57,1249.100204441311,1081.6777,2031,gr
2,58,1361.8939161085652,1194.06612,2031,gr
2,59,1360.7563905534014,1190.17047,2031,gr
2,60,1354.8605146281282,1203.42429,2031,gr
2,61,1304.7917518505462,1129.212,2031,gr
2,62,1151.6542262953824,989.8431999999999,2031,gr
2,63,1162.5167007402185,1001.09141,2031,gr
2,64,1108.4479379626366,952.83633,2031,gr
2,65,1012.0,873.33432,2031,gr
2,66,953.0,782.3770499999999,2031,gr
2,67,895.0,731.45254,2031,gr
2,68,781.0,641.1186,2031,gr
2,69,733.0,599.3851500000001,2031,gr
2,70,769.0,627.94625,2031,gr
2,71,826.0,678.13526,2031,gr
2,72,899.0,744.69486,2031,gr
2,73,981.0,660.30318,2031,gr
2,74,1041.0,603.28707,2031,gr
2,75,955.0,465.2389,2031,gr
2,76,1007.0,350.00336,2031,gr
2,77,1068.0,245.8638,2031,gr
2,78,1207.0,156.67968,2031,gr
2,79,1298.0,100.07797,2031,gr
2,80,1188.0,73.40205999999999,2031,gr
2,81,1062.0,49.3534,2031,gr
2,82,1001.0,43.83435,2031,gr
2,83,1032.0,34.34382,2031,gr
2,84,1135.0,30.01293,2031,gr
2,85,1211.0,26.598000000000003,2031,gr
1,34,223.66255506607934,2.13052,2031,lu
1,35,200.78964757709255,10.68,2031,lu
1,36,185.6867841409692,24.452180000000002,2031,lu
1,37,162.1013215859031,38.62452,2031,lu
1,38,161.76850220264316,66.111,2031,lu
1,39,156.74581497797354,77.67887,2031,lu
1,40,162.09074889867838,89.77215,2031,lu
1,41,161.20572687224666,92.05494,2031,lu
1,42,163.43568281938323,98.02199999999999,2031,lu
1,43,156.5506607929515,96.30656,2031,lu
1,44,143.89559471365638,85.11272,2031,lu
1,45,116.0680616740088,63.33405,2031,lu
1,46,120.18303964757709,67.5507,2031,lu
1,47,117.29801762114538,68.76776,2031,lu
1,48,98.41299559471366,51.11267,2031,lu
1,49,108.4704845814978,65.07468,2031,lu
1,50,89.58546255506609,45.10637,2031,lu
1,51,79.70044052863436,37.44824,2031,lu
1,52,78.7579295154185,38.698800000000006,2031,lu
1,53,81.81541850220265,42.20304,2031,lu
1,54,74.81541850220265,34.90524,2031,lu
1,55,68.98788546255506,34.445949999999996,2031,lu
1,56,73.21784140969163,39.92394,2031,lu
1,57,76.4477973568282,47.53931,2031,lu
1,58,81.62026431718063,56.52861,2031,lu
1,59,87.73524229074891,63.04576,2031,lu
1,60,77.96519823788547,56.115,2031,lu
1,61,87.1376651982379,68.42779999999999,2031,lu
1,62,84.36762114537446,68.327,2031,lu
1,63,75.59757709251102,63.53886,2031,lu
1,64,69.77004405286344,60.57834,2031,lu
1,65,66.0,62.53002,2031,lu
1,66,56.0,52.60734,2031,lu
1,67,56.0,51.28174,2031,lu
1,68,47.0,42.153330000000004,2031,lu
1,69,45.0,39.543,2031,lu
1,70,37.0,31.988220000000002,2031,lu
1,71,29.0,24.88356,2031,lu
1,72,38.0,33.54678,2031,lu
1,73,26.0,19.66162,2031,lu
1,74,29.0,21.12987,2031,lu
1,75,24.0,13.69995,2031,lu
1,76,22.0,13.097850000000001,2031,lu
1,77,28.0,13.8048,2031,lu
1,78,29.0,8.855640000000001,2031,lu
1,79,22.0,7.3521,2031,lu
1,80,27.0,7.516,2031,lu
1,81,30.0,5.9412,2031,lu
1,82,28.0,5.4363600000000005,2031,lu
1,83,31.0,4.9770900000000005,2031,lu
1,84,30.0,5.237640000000001,2031,lu
1,85,29.0,1.92332,2031,lu
2,34,275.4431718061674,3.00096,2031,lu
2,35,229.89251101321588,8.765540000000001,2031,lu
2,36,200.51431718061676,36.029270000000004,2031,lu
2,37,171.90616740088106,61.57367,2031,lu
2,38,183.45837004405286,95.34824,2031,lu
2,39,181.03325991189425,104.37663,2031,lu
2,40,187.5506607929515,116.17684,2031,lu
2,41,176.0680616740088,112.98617,2031,lu
2,42,172.18303964757706,113.16239999999999,2031,lu
2,43,161.18303964757706,102.33972,2031,lu
2,44,150.29801762114536,89.92774,2031,lu
2,45,151.29801762114536,94.552,2031,lu
2,46,152.52797356828194,94.21101,2031,lu
2,47,140.5854625550661,84.53144,2031,lu
2,48,141.52797356828196,87.6204,2031,lu
2,49,122.58546255506607,71.27484,2031,lu
2,50,120.52797356828192,69.04125,2031,lu
2,51,131.58546255506607,79.6661,2031,lu
2,52,124.47048458149779,71.2881,2031,lu
2,53,122.52797356828192,69.65704,2031,lu
2,54,113.52797356828192,63.189679999999996,2031,lu
2,55,105.81541850220263,59.5348,2031,lu
2,56,106.10286343612334,62.392720000000004,2031,lu
2,57,115.21784140969163,74.68580999999999,2031,lu
2,58,128.39030837004407,87.04682,2031,lu
2,59,116.79273127753304,80.67671999999999,2031,lu
2,60,127.96519823788546,94.87536,2031,lu
2,61,133.2526431718062,104.32779000000001,2031,lu
2,62,125.4251101321586,97.54264,2031,lu
2,63,117.65506607929515,94.21482,2031,lu
2,64,98.82753303964758,77.78904,2031,lu
2,65,111.0,91.976,2031,lu
2,66,108.0,86.86272,2031,lu
2,67,96.0,77.87979,2031,lu
2,68,99.0,80.18736,2031,lu
2,69,93.0,74.02508999999999,2031,lu
2,70,87.0,70.30408,2031,lu
2,71,77.0,59.31552,2031,lu
2,72,79.0,60.08828,2031,lu
2,73,74.0,47.91655,2031,lu
2,74,74.0,41.382239999999996,2031,lu
2,75,66.0,30.929340000000003,2031,lu
2,76,82.0,35.83146,2031,lu
2,77,71.0,21.609180000000002,2031,lu
2,78,66.0,13.208200000000001,2031,lu
2,79,71.0,10.64016,2031,lu
2,80,73.0,7.608440000000001,2031,lu
2,81,69.0,6.454890000000001,2031,lu
2,82,66.0,5.57612,2031,lu
2,83,69.0,3.8744,2031,lu
2,84,78.0,4.21828,2031,lu
2,85,80.0,3.60296,2031,lu
1,35,331.3793939393939,2.43411,2031,ph
1,36,315.49454545454546,15.18151,2031,ph
1,37,295.1369696969697,38.92575,2031,ph
1,38,334.4278787878788,114.18624,2031,ph
1,39,367.5430303030303,171.33606,2031,ph
1,40,380.8933333333334,218.91002,2031,ph
1,41,435.009696969697,292.15563000000003,2031,ph
1,42,479.0084848484849,346.19844,2031,ph
1,43,429.889696969697,314.87932,2031,ph
1,44,473.2412121212122,363.88829999999996,2031,ph
1,45,381.18181818181824,289.75152,2031,ph
1,46,414.4169696969698,316.5624,2031,ph
1,47,427.71030303030307,336.9366,2031,ph
1,48,402.29818181818183,324.98932,2031,ph
1,49,390.65090909090907,319.22067,2031,ph
1,50,379.5333333333333,300.4782,2031,ph
1,51,401.00363636363636,326.57922,2031,ph
1,52,406.5915151515151,340.6445,2031,ph
1,53,357.5321212121212,293.98878,2031,ph
1,54,416.00242424242424,355.53562,2031,ph
1,55,392.590303030303,333.52977,2031,ph
1,56,369.53090909090906,315.82038,2031,ph
1,57,396.35393939393936,354.04544000000004,2031,ph
1,58,353.8242424242424,319.34783999999996,2031,ph
1,59,406.9418181818182,367.2837,2031,ph
1,60,384.29454545454547,351.80871,2031,ph
1,61,400.0,369.19295999999997,2031,ph
1,62,370.0,340.28847,2031,ph
1,63,399.0,369.04256000000004,2031,ph
1,64,384.0,349.37448,2031,ph
1,65,395.0,354.8694,2031,ph
1,66,353.0,313.65468,2031,ph
1,67,366.0,335.94528,2031,ph
1,68,351.0,324.26723999999996,2031,ph
1,69,312.0,273.52224,2031,ph
1,70,340.0,295.42208,2031,ph
1,71,310.0,267.46985,2031,ph
1,72,266.0,220.73315,2031,ph
1,73,317.0,260.88354,2031,ph
1,74,324.0,224.6602,2031,ph
1,75,340.0,236.0192,2031,ph
1,76,391.0,233.49929,2031,ph
1,77,421.0,213.08443,2031,ph
1,78,507.0,185.79457,2031,ph
1,79,611.0,165.24969,2031,ph
1,80,616.0,140.82138,2031,ph
1,81,674.0,100.64152999999999,2031,ph
1,82,592.0,63.910990000000005,2031,ph
1,83,591.0,71.94727999999999,2031,ph
1,84,529.0,40.63055,2031,ph
1,85,510.0,39.11922,2031,ph
2,35,355.1454545454545,6.580500000000001,2031,ph
2,36,367.6727272727273,34.77953,2031,ph
2,37,369.90424242424245,79.42386,2031,ph
2,38,422.3721212121213,156.5802,2031,ph
2,39,453.5466666666667,209.94496,2031,ph
2,40,514.7212121212121,281.17645,2031,ph
2,41,586.7781818181819,367.58627,2031,ph
2,42,611.0715151515153,399.26115999999996,2031,ph
2,43,629.8351515151517,428.3895,2031,ph
2,44,650.8351515151517,446.17626,2031,ph
2,45,630.9515151515152,443.4912,2031,ph
2,46,599.1272727272727,430.24721999999997,2031,ph
2,47,616.48,449.16102,2031,ph
2,48,619.3030303030303,441.0384,2031,ph
2,49,655.8909090909091,492.23304,2031,ph
2,50,651.1260606060606,484.06091999999995,2031,ph
2,51,653.1842424242424,507.8268,2031,ph
2,52,594.1248484848485,455.07777,2031,ph
2,53,639.2412121212121,500.92416,2031,ph
2,54,616.24,498.68829999999997,2031,ph
2,55,604.1212121212121,498.23774000000003,2031,ph
2,56,594.0618181818182,493.6526,2031,ph
2,57,698.7672727272728,594.92076,2031,ph
2,58,695.9430303030304,600.1614,2031,ph
2,59,752.6484848484849,659.5498699999999,2031,ph
2,60,757.8242424242425,682.72032,2031,ph
2,61,730.0,654.1216800000001,2031,ph
2,62,714.0,633.1366,2031,ph
2,63,752.0,669.1825699999999,2031,ph
2,64,647.0,572.75244,2031,ph
2,65,570.0,495.921,2031,ph
2,66,581.0,495.47679999999997,2031,ph
2,67,509.0,429.02234,2031,ph
2,68,486.0,409.39907999999997,2031,ph
2,69,428.0,368.88552,2031,ph
2,70,441.0,363.19599999999997,2031,ph
2,71,413.0,336.30779,2031,ph
2,72,383.0,306.85617,2031,ph
2,73,424.0,311.08068,2031,ph
2,74,406.0,266.78619,2031,ph
2,75,331.0,192.52016,2031,ph
2,76,379.0,158.944,2031,ph
2,77,433.0,162.3405,2031,ph
2,78,451.0,101.76258,2031,ph
2,79,520.0,76.57734,2031,ph
2,80,513.0,63.53534,2031,ph
2,81,429.0,33.0312,2031,ph
2,82,401.0,31.023989999999998,2031,ph
2,83,385.0,18.3975,2031,ph
2,84,314.0,13.30329,2031,ph
2,85,309.0,12.39628,2031,ph
1,34,161.04980910425846,2.13052,2031,pe
1,35,148.16255506607934,10.68,2031,pe
1,36,141.9658149779736,24.452180000000002,2031,pe
1,37,129.71541850220262,38.62452,2031,pe
1,38,137.20919236417035,66.111,2031,pe
1,39,136.7745080763583,77.67887,2031,pe
1,40,143.7387371512482,89.77215,2031,pe
1,41,143.39348017621148,92.05494,2031,pe
1,42,146.70296622613805,98.02199999999999,2031,pe
1,43,140.3577092511013,96.30656,2031,pe
1,44,129.3219383259912,85.11272,2031,pe
1,45,102.30405286343613,63.33405,2031,pe
1,46,106.95879588839942,67.5507,2031,pe
1,47,104.61353891336272,68.76776,2031,pe
1,48,86.268281938326,51.11267,2031,pe
1,49,96.59565345080765,65.07468,2031,pe
1,50,78.25039647577094,45.10637,2031,pe
1,51,68.90513950073422,37.44824,2031,pe
1,52,68.23251101321587,38.698800000000006,2031,pe
1,53,71.55988252569752,42.20304,2031,pe
1,54,64.5598825256975,34.90524,2031,pe
1,55,59.541997063142446,34.445949999999996,2031,pe
1,56,64.85148311306902,39.92394,2031,pe
1,57,69.1609691629956,47.53931,2031,pe
1,58,75.14308370044054,56.52861,2031,pe
1,59,81.79782672540384,63.04576,2031,pe
1,60,73.1073127753304,56.115,2031,pe
1,61,83.08942731277534,68.42779999999999,2031,pe
1,62,81.39891336270192,68.327,2031,pe
1,63,73.7083994126285,63.53886,2031,pe
1,64,68.69051395007342,60.57834,2031,pe
1,65,66.0,62.53002,2031,pe
1,66,56.0,52.60734,2031,pe
1,67,56.0,51.28174,2031,pe
1,68,47.0,42.153330000000004,2031,pe
1,69,45.0,39.543,2031,pe
1,70,37.0,31.988220000000002,2031,pe
1,71,29.0,24.88356,2031,pe
1,72,38.0,33.54678,2031,pe
1,73,26.0,19.66162,2031,pe
1,74,29.0,21.12987,2031,pe
1,75,24.0,13.69995,2031,pe
1,76,22.0,13.097850000000001,2031,pe
1,77,28.0,13.8048,2031,pe
1,78,29.0,8.855640000000001,2031,pe
1,79,22.0,7.3521,2031,pe
1,80,27.0,7.516,2031,pe
1,81,30.0,5.9412,2031,pe
1,82,28.0,5.4363600000000005,2031,pe
1,83,31.0,4.9770900000000005,2031,pe
1,84,30.0,5.237640000000001,2031,pe
1,85,29.0,1.92332,2031,pe
2,34,197.71700440528636,3.00096,2031,pe
2,35,168.35929515418502,8.765540000000001,2031,pe
2,36,155.98370044052865,36.029270000000004,2031,pe
2,37,143.2986196769457,61.57367,2031,pe
2,38,162.1376505139501,95.34824,2031,pe
2,39,162.41136563876654,104.37663,2031,pe
2,40,171.3577092511013,116.17684,2031,pe
2,41,162.3040528634361,112.98617,2031,pe
2,42,158.95879588839938,113.16239999999999,2031,pe
2,43,147.95879588839935,102.33972,2031,pe
2,44,137.61353891336267,89.92774,2031,pe
2,45,138.6135389133627,94.552,2031,pe
2,46,140.9230249632893,94.21101,2031,pe
2,47,129.2503964757709,84.53144,2031,pe
2,48,129.9230249632893,87.6204,2031,pe
2,49,111.25039647577093,71.27484,2031,pe
2,50,108.9230249632893,69.04125,2031,pe
2,51,120.25039647577093,79.6661,2031,pe
2,52,112.59565345080765,71.2881,2031,pe
2,53,110.92302496328931,69.65704,2031,pe
2,54,101.9230249632893,63.189679999999996,2031,pe
2,55,95.55988252569753,59.5348,2031,pe
2,56,97.19674008810574,62.392720000000004,2031,pe
2,57,106.85148311306904,74.68580999999999,2031,pe
2,58,120.83359765051398,87.04682,2031,pe
2,59,111.12519823788548,80.67671999999999,2031,pe
2,60,123.10731277533041,94.87536,2031,pe
2,61,129.74417033773864,104.32779000000001,2031,pe
2,62,122.72628487518357,97.54264,2031,pe
2,63,116.03577092511014,94.21482,2031,pe
2,64,98.01788546255507,77.78904,2031,pe
2,65,111.0,91.976,2031,pe
2,66,108.0,86.86272,2031,pe
2,67,96.0,77.87979,2031,pe
2,68,99.0,80.18736,2031,pe
2,69,93.0,74.02508999999999,2031,pe
2,70,87.0,70.30408,2031,pe
2,71,77.0,59.31552,2031,pe
2,72,79.0,60.08828,2031,pe
2,73,74.0,47.91655,2031,pe
2,74,74.0,41.382239999999996,2031,pe
2,75,66.0,30.929340000000003,2031,pe
2,76,82.0,35.83146,2031,pe
2,77,71.0,21.609180000000002,2031,pe
2,78,66.0,13.208200000000001,2031,pe
2,79,71.0,10.64016,2031,pe
2,80,73.0,7.608440000000001,2031,pe
2,81,69.0,6.454890000000001,2031,pe
2,82,66.0,5.57612,2031,pe
2,83,69.0,3.8744,2031,pe
2,84,78.0,4.21828,2031,pe
2,85,80.0,3.60296,2031,pe
1,34,75.41409691629956,2.13052,2031,yr
1,35,69.15859030837004,10.68,2031,yr
1,36,72.55359765051395,24.452180000000002,2031,yr
1,37,81.16446402349486,38.62452,2031,yr
1,38,105.55653450807635,66.111,2031,yr
1,39,115.68722466960352,77.67887,2031,yr
1,40,124.94860499265786,89.77215,2031,yr
1,41,125.07929515418503,92.05494,2031,yr
1,42,128.4713656387665,98.02199999999999,2031,yr
1,43,122.16740088105729,96.30656,2031,yr
1,44,114.29809104258446,85.11272,2031,yr
1,45,88.42878120411163,63.33405,2031,yr
1,46,93.55947136563879,67.5507,2031,yr
1,47,92.12481644640238,68.76776,2031,yr
1,48,74.25550660792953,51.11267,2031,yr
1,49,84.38619676945672,65.07468,2031,yr
1,50,66.95154185022028,45.10637,2031,yr
1,51,58.51688693098385,37.44824,2031,yr
1,52,58.51688693098385,38.698800000000006,2031,yr
1,53,61.2129221732746,42.20304,2031,yr
1,54,52.47430249632893,34.90524,2031,yr
1,55,47.735682819383264,34.445949999999996,2031,yr
1,56,54.43171806167401,39.92394,2031,yr
1,57,60.562408223201174,47.53931,2031,yr
1,58,66.82378854625551,56.52861,2031,yr
1,59,73.51982378854628,63.04576,2031,yr
1,60,65.78120411160059,56.115,2031,yr
1,61,76.04258443465493,68.42779999999999,2031,yr
1,62,75.73861967694567,68.327,2031,yr
1,63,69.0,63.53886,2031,yr
1,64,66.0,60.57834,2031,yr
1,65,66.0,62.53002,2031,yr
1,66,56.0,52.60734,2031,yr
1,67,56.0,51.28174,2031,yr
1,68,47.0,42.153330000000004,2031,yr
1,69,45.0,39.543,2031,yr
1,70,37.0,31.988220000000002,2031,yr
1,71,29.0,24.88356,2031,yr
1,72,38.0,33.54678,2031,yr
1,73,26.0,19.66162,2031,yr
1,74,29.0,21.12987,2031,yr
1,75,24.0,13.69995,2031,yr
1,76,22.0,13.097850000000001,2031,yr
1,77,28.0,13.8048,2031,yr
1,78,29.0,8.855640000000001,2031,yr
1,79,22.0,7.3521,2031,yr
1,80,27.0,7.516,2031,yr
1,81,30.0,5.9412,2031,yr
1,82,28.0,5.4363600000000005,2031,yr
1,83,31.0,4.9770900000000005,2031,yr
1,84,30.0,5.237640000000001,2031,yr
1,85,29.0,1.92332,2031,yr
2,34,75.71806167400881,3.00096,2031,yr
2,35,61.07342143906021,8.765540000000001,2031,yr
2,36,79.33773861967695,36.029270000000004,2031,yr
2,37,101.99118942731279,61.57367,2031,yr
2,38,135.079295154185,95.34824,2031,yr
2,39,138.16740088105726,104.37663,2031,yr
2,40,152.29809104258442,116.17684,2031,yr
2,41,149.29809104258442,112.98617,2031,yr
2,42,146.4287812041116,113.16239999999999,2031,yr
2,43,135.42878120411166,102.33972,2031,yr
2,44,124.69016152716596,89.92774,2031,yr
2,45,125.25550660792953,94.552,2031,yr
2,46,130.69016152716594,94.21101,2031,yr
2,47,119.25550660792952,84.53144,2031,yr
2,48,119.69016152716593,87.6204,2031,yr
2,49,101.2555066079295,71.27484,2031,yr
2,50,99.12481644640235,69.04125,2031,yr
2,51,110.69016152716593,79.6661,2031,yr
2,52,101.69016152716593,71.2881,2031,yr
2,53,98.51688693098384,69.65704,2031,yr
2,54,87.34361233480176,63.189679999999996,2031,yr
2,55,83.47430249632893,59.5348,2031,yr
2,56,87.17033773861968,62.392720000000004,2031,yr
2,57,95.12775330396477,74.68580999999999,2031,yr
2,58,109.82378854625551,87.04682,2031,yr
2,59,102.65051395007343,80.67671999999999,2031,yr
2,60,115.34654919236418,94.87536,2031,yr
2,61,123.6079295154185,104.32779000000001,2031,yr
2,62,117.30396475770925,97.54264,2031,yr
2,63,112.0,94.21482,2031,yr
2,64,96.0,77.78904,2031,yr
2,65,111.0,91.976,2031,yr
2,66,108.0,86.86272,2031,yr
2,67,96.0,77.87979,2031,yr
2,68,99.0,80.18736,2031,yr
2,69,93.0,74.02508999999999,2031,yr
2,70,87.0,70.30408,2031,yr
2,71,77.0,59.31552,2031,yr
2,72,79.0,60.08828,2031,yr
2,73,74.0,47.91655,2031,yr
2,74,74.0,41.382239999999996,2031,yr
2,75,66.0,30.929340000000003,2031,yr
2,76,82.0,35.83146,2031,yr
2,77,71.0,21.609180000000002,2031,yr
2,78,66.0,13.208200000000001,2031,yr
2,79,71.0,10.64016,2031,yr
2,80,73.0,7.608440000000001,2031,yr
2,81,69.0,6.454890000000001,2031,yr
2,82,66.0,5.57612,2031,yr
2,83,69.0,3.8744,2031,yr
2,84,78.0,4.21828,2031,yr
2,85,80.0,3.60296,2031,yr
1,35,59.7659090909091,0.2403,2031,py
1,36,70.99863636363636,4.1545,2031,py
1,37,92.32727272727274,16.28395,2031,py
1,38,89.42318181818182,11.27504,2031,py
1,39,101.32727272727273,23.87502,2031,py
1,40,128.3272727272727,47.59524,2031,py
1,41,132.32727272727274,58.20114,2031,py
1,42,131.8068181818182,59.3898,2031,py
1,43,144.9986363636364,74.55942,2031,py
1,44,149.19045454545457,80.1878,2031,py
1,45,137.57409090909093,71.46975,2031,py
1,46,136.7659090909091,74.94968,2031,py
1,47,135.86181818181817,75.35324,2031,py
1,48,142.95772727272725,81.51845,2031,py
1,49,162.9577272727273,91.39774,2031,py
1,50,158.14954545454546,96.06267,2031,py
1,51,149.9168181818182,93.19275,2031,py
1,52,162.49227272727276,112.3228,2031,py
1,53,155.87590909090912,113.2856,2031,py
1,54,165.3554545454546,125.0431,2031,py
1,55,171.73909090909095,132.42113,2031,py
1,56,171.93090909090913,137.38621,2031,py
1,57,171.60227272727275,140.44464,2031,py
1,58,187.3695454545455,162.82559999999998,2031,py
1,59,181.0409090909091,156.78155,2031,py
1,60,183.42454545454547,164.24795999999998,2031,py
1,61,232.0,210.79344,2031,py
1,62,195.0,185.03712,2031,py
1,63,199.0,188.8493,2031,py
1,64,222.0,210.1883,2031,py
1,65,251.0,224.41628,2031,py
1,66,300.0,274.58574,2031,py
1,67,268.0,240.5825,2031,py
1,68,288.0,260.86275,2031,py
1,69,254.0,222.34914,2031,py
1,70,246.0,222.5572,2031,py
1,71,231.0,205.16585,2031,py
1,72,255.0,220.4583,2031,py
1,73,251.0,188.7488,2031,py
1,74,264.0,173.01353,2031,py
1,75,270.0,159.759,2031,py
1,76,253.0,120.7038,2031,py
1,77,259.0,116.1459,2031,py
1,78,243.0,81.69408,2031,py
1,79,231.0,53.28864,2031,py
1,80,283.0,50.720279999999995,2031,py
1,81,269.0,29.723,2031,py
1,82,264.0,39.976890000000004,2031,py
1,83,300.0,28.9245,2031,py
1,84,284.0,29.063339999999997,2031,py
1,85,268.0,18.45714,2031,py
2,35,124.86045454545456,0.1,2031,py
2,36,145.42181818181822,7.40968,2031,py
2,37,163.4627272727273,15.36834,2031,py
2,38,184.98318181818183,28.89612,2031,py
2,39,206.59954545454548,49.360479999999995,2031,py
2,40,209.88727272727274,53.0936,2031,py
2,41,246.69545454545457,76.31205,2031,py
2,42,262.50363636363636,90.672,2031,py
2,43,255.3668181818182,99.12060000000001,2031,py
2,44,273.03818181818184,116.44250000000001,2031,py
2,45,256.3259090909091,108.09128,2031,py
2,46,269.4218181818182,112.89179,2031,py
2,47,280.1890909090909,133.38628,2031,py
2,48,311.2850000000001,162.44008,2031,py
2,49,256.24409090909086,120.65064000000001,2031,py
2,50,289.91545454545457,151.81992,2031,py
2,51,324.4500000000001,193.82451,2031,py
2,52,303.98454545454547,195.35984,2031,py
2,53,327.4231818181819,228.40052,2031,py
2,54,322.2863636363637,235.32852,2031,py
2,55,291.2454545454546,211.29192,2031,py
2,56,303.3963636363637,227.46586000000002,2031,py
2,57,277.4513636363637,217.95489999999998,2031,py
2,58,334.41045454545457,280.37628,2031,py
2,59,302.84909090909093,262.37532,2031,py
2,60,308.42454545454547,273.52105,2031,py
2,61,331.0,298.10746,2031,py
2,62,288.0,257.25975,2031,py
2,63,338.0,292.98808,2031,py
2,64,322.0,285.06686,2031,py
2,65,314.0,272.98419,2031,py
2,66,302.0,260.2875,2031,py
2,67,264.0,225.1204,2031,py
2,68,310.0,268.69485,2031,py
2,69,273.0,225.9525,2031,py
2,70,253.0,206.74706,2031,py
2,71,242.0,190.85253,2031,py
2,72,217.0,167.22224,2031,py
2,73,218.0,166.74229,2031,py
2,74,230.0,131.07575,2031,py
2,75,223.0,123.7593,2031,py
2,76,221.0,93.32813,2031,py
2,77,185.0,60.440599999999996,2031,py
2,78,180.0,39.42006,2031,py
2,79,188.0,21.71016,2031,py
2,80,147.0,19.36736,2031,py
2,81,119.0,8.0108,2031,py
2,82,131.0,6.1520399999999995,2031,py
2,83,131.0,6.65137,2031,py
2,84,101.0,4.26792,2031,py
2,85,114.0,3.3006,2031,py
1,31,348.74345241961674,,2031,ba
1,32,359.1094998376096,,2031,ba
1,33,343.5604287106203,,2031,ba
2,31,1352.0287560896397,,2031,ba
2,32,1390.531217927899,,2031,ba
2,33,1238.7426664501463,,2031,ba
1,33,514.4323440253788,,2031,gr
1,34,526.1553330983432,,2031,gr
2,33,1201.9511737751147,,2031,gr
1,33,212.06497797356832,,2031,lu
2,33,266.7306167400881,,2031,lu
1,29,250.60848484848484,,2031,ph
1,30,270.9042424242424,,2031,ph
1,31,292.96484848484846,,2031,ph
1,32,310.6133333333333,,2031,ph
1,33,332.67393939393935,,2031,ph
1,34,333.5563636363636,,2031,ph
2,29,243.54909090909086,,2031,ph
2,30,273.5515151515151,,2031,ph
2,31,299.1418181818181,,2031,ph
2,32,327.3793939393939,,2031,ph
2,33,337.9684848484848,,2031,ph
2,34,350.3224242424242,,2031,ph
1,33,151.34140969163,,2031,pe
2,33,190.35386196769457,,2031,pe
1,31,97.79735682819384,,2031,yr
1,32,100.83994126284875,,2031,yr
1,33,84.75770925110132,,2031,yr
2,31,123.00734214390602,,2031,yr
2,32,125.1806167400881,,2031,yr
2,33,99.10132158590308,,2031,yr
1,29,20.79409090909091,,2031,py
1,30,26.218636363636367,,2031,py
1,31,34.35545454545455,,2031,py
1,32,40.68409090909091,,2031,py
1,33,46.108636363636364,,2031,py
1,34,51.533181818181816,,2031,py
2,29,45.20454545454546,,2031,py
2,30,57.86181818181819,,2031,py
2,31,69.61500000000001,,2031,py
2,32,85.88863636363638,,2031,py
2,33,101.25818181818184,,2031,py
2,34,113.91545454545457,,2031,py
1,30,330.97308541734327,,2031,ba
2,30,1297.9772231243912,,2031,ba
1,32,501.3301797673598,,2031,gr
2,32,1182.6427211843497,,2031,gr
1,32,203.58237885462557,,2031,lu
2,32,260.1330396475771,,2031,lu
1,28,214.4290909090909,,2031,ph
2,28,211.78181818181812,,2031,ph
1,32,145.2877533039648,,2031,pe
2,32,185.64546255506608,,2031,pe
1,30,93.88546255506608,,2031,yr
2,30,119.9647577092511,,2031,yr
1,28,13.561363636363637,,2031,py
2,28,28.026818181818186,,2031,py
1,29,313.9431503734979,,2031,ba
2,29,1245.4065540759989,,2031,ba
1,31,487.5384279168135,,2031,gr
2,31,1157.127980260839,,2031,gr
1,31,197.92731277533042,,2031,lu
2,31,257.30550660792954,,2031,lu
1,27,179.1321212121212,,2031,ph
2,27,177.36727272727268,,2031,ph
1,31,141.25198237885465,,2031,pe
2,31,183.62757709251102,,2031,pe
1,29,91.27753303964758,,2031,yr
2,29,118.66079295154185,,2031,yr
1,27,7.232727272727274,,2031,py
2,27,19.89,,2031,py
1,28,299.8749431633647,,2031,ba
